SOXEBSL12AC960D95C,TRAWPXB12903CFA413,Ailleurs,France D' Amour,ARABS971187B9A8509,1992,57.091000000000001
SOPDDDX12A8C145BD7,TRAWPKD128F92D8CA6,Imperial March,The London Pops Orchestra,ARYKFVV1187FB3CA6B,0,103.068
SOVJPHX12A6D4F9D48,TRAWPYE128F1495E38,Whirlpool (LP Version),Ray Barretto,ARZCHLM1187FB495C3,0,133.12
SONDNEJ12AB0186FAC,TRAWPBO128F933D918,Bloodshed,Bruisers,ARHLYXD11F50C4B49E,0,97.340999999999994
SORKPVE12A81C20227,TRAWPKO128F423841E,Runaround (Live Version),Van Halen,ARNLO5S1187B9B80CC,0,130.685
SOTUHWT12A58A7ABA9,TRAWPFY128F428A9CD,Epiphany,Bad Religion,AR46CAD1187FB4D84B,2002,112.91800000000001
SONPCNG12AB0184E68,TRAWPHN12903CBFDAF,Io non ti invidio,Fabri Fibra,AREUMQS1187FB3AC8F,0,92.525999999999996
SOSUJVC12A6D4F45F5,TRAWPQO128F14604D1,Reunion,Bobbie Gentry,ARQXAUH1187B9BA010,1968,99.777000000000001
SOKNZJM12A8C13CC0F,TRAWPGE128F42801D6,Cool Kid,Broadcast,ARFNJ4O1187B9A204B,0,128.65600000000001
SOFIMNM12AB017A873,TRAWPBB128F92E4EFE,15º Off Cool (Album Version),Bill Engvall,ARHN74X1187B98D79F,0,126.34099999999999
SOHYFPE12A6702090B,TRAWPOF128E078B8C0,My FoFo  (Album Version - Amended),Fat Joe,AR2XI6G1187B9AE7DA,2005,80.864999999999995
SOWHCEB12A8AE476C4,TRAWPNL128F425C2DF,Bleeding Love,Sandi Thom,ARY80281187FB3E380,0,96.171000000000006
SOGCCDG12AB0180441,TRAWPNC128F92EAA90,Tengo Un Amor,Toby Love featuring Rakim & Ken-Y,ARQEPTZ1187FB4CD36,2007,134.012
SOLZHTJ12A8C1370B8,TRAWPQV128F425290A,Temple Bells,Aeoliah,ARFEV5S1187B99F2EA,0,136.749
SOSUCQN12A8C141DFF,TRAWPFX128F92E58B5,Sunday,Bebo Norman,AR3USQW1187FB4A90D,2006,90.191000000000003
SOWALNK12AB018A5DD,TRAWPRX12903CE7B32,The Island etc.,Pagan Wanderer Lu,ARN4IYF1187FB49D76,0,85.072999999999993
SOAVCCW12A8C13FAD4,TRAWPKO128F427CD95,Love And Wealth,Charlie Louvin,ARUVPZF1187FB4880D,0,90.480999999999995
SOBBKJX12A8C145CEB,TRAWLIM128F92F13EF,You'll Never Know,Mindy McCready,ARZL6CE1187FB3F264,1997,124.218
SOECRTE12A8C14296D,TRAWLYF128F92D9EE0,Blue Skies,Blue October,ARDQ62L1187FB56FF0,2009,116.896
SOJIOBS12AB017F545,TRAWLRK128F930F89B,Amor Bonito,Pablo Montero,ARXTM8U1187B99F200,0,97.873999999999995
SOCTKZS12A58A7C5E6,TRAWLSX128F425B803,Let Me,Casual,ARD7TVE1187B99BFB1,0,83.978999999999999
SOALJQJ12AB0183D02,TRAWLNP12903CB425B,Punisher (Loefah's SE25 Remix),Pinch,AROJ4RQ1187FB50102,0,97.343000000000004
SOHWXGM12AB0181210,TRAWLXR128F931F009,Le type d'en face,Guillaume Ledent,ARLVCLM1269FB35C0B,0,190.309
SODVOGB12A58A7C5B7,TRAWLGG128F42884CA,Pianolude,Usher,ARPDVPJ1187B9ADBE9,1999,209.05600000000001
SOQDNNN12AB018414A,TRAWLXR128F931B059,Ten Cities Is Not A European Tour,Pagan Wanderer Lu,ARN4IYF1187FB49D76,0,87.998999999999995
SOSQLKB12A6D4F84FE,TRAWLSE128F146B59C,Último Desejo,Nana Caymmi,ARV6QHT1187FB5537A,0,106.012
SOOCQDX12AB0183B9E,TRAWLTZ128F9308CC9,The Scarifice Ceremony,Max Steiner,ARJRF841187B9B7F9A,1993,202.49600000000001
SOTOVKU12AB018AC33,TRAWLVX128F934E63C,"sample processing failed (part one: ""why don't you fuckin' remember anything ?"")",Aphasia,ARA8X3M1187B9A13CA,2001,68.543999999999997
SOVAGPG12AB0189963,TRAWLYS12903CCFEFC,Samba De Una Nota So´,Joa~o Gilberto,AR3THYK1187B999F1F,0,109.107
SONNQPW12A6D4FAB57,TRAWLYD128F42153D2,Un Cachito De Ti,Sergio Dalma,ARRJFJ31187B9961EF,1995,164.024
SOGJTUB12AB017FA85,TRAWLTG12903CB226E,The Race,Bikini Machine,AR8H5LL1187B9AC8F0,2009,109.402
SOFBDMA12A8C13CCAF,TRAWLLF128F427C487,Who Killed Sparky?,Sasha,ARO41T51187FB397AB,0,126.036
SOVYUTS12AC4688BF4,TRAWLGP12903CE9F59,Rudeboy Shuffling,Dwayne_ Gyptian,AR3TITY1187B99E790,0,137.88999999999999
SOMFIFG12AB018D4AD,TRAWLOP12903CD13EE,Release,Perpetual Loop,ARWQ2Y71187FB504C0,0,189.97200000000001
SOGRTDQ12A6D4FBBAA,TRAWFLJ128F14B064D,Down On The Street (False Start Take 2),The Stooges,ARLR9U31187B9A71AD,0,126.64100000000001
SOMUZUT12A58A7A330,TRAWFYX12903CA4766,Whitfield,Atomship,ARSO8M21187B99C7EE,2004,136.12899999999999
SOBUDEU12AB018431E,TRAWFNS128F92F42F7,Get that Girl (Remix),Mother Superior,ARFFR931187B98F51F,2008,145.47999999999999
SORTSWB12A58A7DCA3,TRAWFTQ12903CAC1FA,These Words,Natasha Bedingfield,ARBAW9R1187B98FB6B,2004,97.325000000000003
SOLYOES12A8C1332E6,TRAWFRU128F42382AE,Mi Musica Es Para Ti,Johnny Pacheco,AR78WG01187B98E404,0,117.125
SOPBJWH12B0B809492,TRAWFGF128E0792FE0,Stop The World,Extreme,AR5J8XN1187B9B712E,0,87.337000000000003
SOJCZJK12AC468BDA7,TRAWFYF12903D054FB,Fool,Cartel,AR3DCWS1187B9A4416,0,154.07599999999999
SOROOOR12AB018572F,TRAWFCM12903CBE6FA,In the Underworld,Skyforger,ARFN3YG1187B9AD9F1,2010,100.13800000000001
SOYSLBQ12A8C143F44,TRAWFAG128F92F6CDE,It's A Man's World (Live_ Saginaw Civic Centre_ 1 January 1970),MC5,ARB336A1187B9A4583,0,125.848
SOPOWJI12A8C14159F,TRAWFQT128F4294716,Reaching For The Best,The Exciters,ARH8VT91187FB49CA2,1994,137.23699999999999
SOKHLQD12A58A767FA,TRAWFBM12903C9F412,Skvoz' Tuman Vekov,Arkona,ARV1RMI1187FB48F94,0,150.06800000000001
SOYWMGK12A8C13D279,TRAWFVE128F42912CA,Sympozium,Dimmu Borgir,ARLSF8H1187B9A76B0,2001,186.84800000000001
SOMWRSR12AC4688F6C,TRAWFIQ12903CEF3C2,Dos Arbolitos (Ranchera),Gloria Lasso,ARHXWB01187B9A205C,0,109.54000000000001
SOFKKHD12AB0183B47,TRAWFZB128F92FFB99,Stairway To Cleveland,Jefferson Starship,AR1WC0X1187B991056,1981,189.73500000000001
SOHKBRH12AC9075908,TRAWFKP12903D0066A,Madame Irma,Théophil,ARKEBNJ126E2B3BF7E,0,109.373
SORBTDC12A6D4F4F6B,TRAWFSY128EF35DC76,Palm Springs Jump,Buffalo Nickel Band,ARS7WBX1187B98CA38,0,163.75899999999999
SOLYISV12AC4687272,TRAWRVR12903CE8993,Zoned Out,DJ X-Change,ARTHEAP122BCFCD0B2,0,102.66200000000001
SOQHWMN12A6701E2D9,TRAWRKT128E0788857,Swing Life Away,Rise Against,ARZWK2R1187B98F09F,2003,184.59100000000001
SONDHSJ12A8C13F60C,TRAWRJL128F92D42A9,Lullaby For The Dead In Our Life,Lexie Mountain Boys,ARM1ELZ1187FB49FC1,2006,51.930999999999997
SOLVETC12AF72A6740,TRAWRZX128F93019AC,Caution,Maxi Priest,ARI0PUX1187FB3F215,1991,167.27799999999999
SOLBBCS12AC468D6D0,TRAWRTM12903CF4EF4,Something To Remember You By,Ray Conniff,ARXZIHJ1187B9A4ED9,0,148.929
SOYCOZK12AC9070EB7,TRAWRNT12903CF91CC,Cranford: Holbrook,Carl Davis,ARV5O111187B9A3F3A,0,66.528999999999996
SOQHXOA12A8C136BF9,TRAWRWK128F4260B37,Wave,Gal Costa,AR9JNFU1187B9B9868,1999,123.871
SODTGIO12AB0183F81,TRAWRPR12903CA9C97,The drifter,Dennis Brown,ARSTA431187B9A3599,0,143.97300000000001
SOXVGNX12A8C13D8A3,TRAWRKQ128F429866C,Ompa Til Du Dör,Kaizers Orchestra,AR0N8D61187FB3D0D6,0,108.377
SOERZVM12A8C13C5A4,TRAWRDY128F428A240,Tian Cai Yu Bai Chi Zhi Tian Cai Bai Chi Meng,Leo Ku,AR8QHU51187B9A3341,0,118.062
SOAYQTY12A6701D156,TRAWRHQ128F1495E6B,O Morro (Live At El Matador_ San Francisco),Sergio Mendes,ARODFDS1187FB57348,0,155.792
SOPMWKF12AC961828D,TRAWRFC12903CF2624,Bed's Too Big Without You,Inner Circle,ARN1SGT1187B9AC5A4,2008,90.018000000000001
SOUMRKX12AB017EAF9,TRAWRLA128F93061F0,Yesss Lord...,Perfection,ARYORUX11F4C846890,0,127.55500000000001
SOHNTCE12A3F1E997C,TRAWVRY128F9344DA9,Tall Cool One,The Sonics,ARLLRL61187B9B6698,0,162.60900000000001
SOJMHGU12AB01872F6,TRAWVUK12903CDC692,Mamma pettenami,Chorus Line,AR0PUK71187B9AC3C0,0,78.031000000000006
SOUPAIZ12A6D4FAFD1,TRAWVMT128F14A8FF0,Lovin' Cup ( Remastered '97 Version ),The Paul Butterfield Blues Band,ARHWVGW1187FB41479,0,68.055000000000007
SOVIUUB12AB017F36F,TRAWVNL128F9327983,Call On Me,Bad Company,ARD8JVH1187FB4DA04,1975,116.486
SOFRYEV12A8C139B76,TRAWVBA128F426179A,Here's to the Lonely,Dr. Elmo,AR45KNL1187B992E53,0,102.134
SOIXFAQ12A8C13F588,TRAWVWS128F42ADCD1,You Gotta Be Movin',Corona,ARNVCZC1187B9934F5,0,126.95399999999999
SOCOKCJ12AB0180FAC,TRAWVUW128F932F914,Planxty Morgan Magan/ The Morning Dew,The Irish Rovers,ARIT9Y51187FB364AE,0,238.875
SOFLXEI12A6D4F6639,TRAWVLS128F148D430,Give The People,EPMD,ARSQDUN1187B98D7D7,1990,98.037000000000006
SOGWWAU12AB0188844,TRAWMTG12903CDE042,In The Valley Of The Moon,Jimmy Wakely,ARQGYP71187FB44566,0,96.801000000000002
SOEGLEK12A8C139CB7,TRAWMYN128F4269C97,18 Carat Garbage,Billie Ray Martin Feat. Ann Peebles,ARPJTI51187B9B45FB,0,126.006
SOTLLRE12A6D4F8EFF,TRAWMMI128F149CB27,Breaking Down The Walls Of Heartache,Dexys Midnight Runners,AR8CT8U1187FB4D803,1991,155.52099999999999
SOEZSOC12A58A7C152,TRAWMDW128F42B0C97,Military Man,Willie Barcena,ARJ6WGW1187B9913EB,0,116.78400000000001
SOIDHVM12AB0183B34,TRAWMRE128F92F6D21,He'll Have To Go,Frank Ifield,ARTHWIZ1187FB4258D,0,85.215999999999994
SOGXSWA12A6D4FBC99,TRAWMBE128F423A76C,Fighters (feat. Matthew Santos) (Amended Album Version),Lupe Fiasco feat. Matthew Santos,ARPFHN61187FB575F6,0,140.04599999999999
SONXFRI12AB018726F,TRAWMCL12903CAC63B,What Should Be Done,Uriah Heep,AR87K371187FB5AA8E,1971,143.13999999999999
SOJFBBU12AB0185532,TRAWMIN12903CA6A8F,Gitana,Gloria Lasso,ARHXWB01187B9A205C,0,108.584
SOGTHUU12A67020FF8,TRAWMXZ128E0786ABD,Voodoo Punnany (Album Version),Joe Rogan,ARKQN8X1187B99221C,2000,106.229
SOMLZER12A8C134C00,TRAWMXP128F424D68B,Baby Is Blue,Chris Jagger,AR8VUUR1187B9A518B,0,109.346
SOTBQXH12A8AE4778C,TRAWUSV128F425CF8D,Excuse me,Papa Wemba,ARWJHW61187B98FA8E,1998,83.528999999999996
SOSHZVC12A58A79BC7,TRAWUNL128F4287A60,I Want To Know You More,Scott Krippayne,AREXX3T1187B989950,0,115.934
SOZSKYN12A8C13A883,TRAWULX128F4291255,God's Will,Martina McBride,ARF3GX71187FB3EB66,2003,127.434
SOODZXH12A8C13A7CC,TRAWUSX128F4288119,Baby Doll,Migraine,ARHTP2H1187B9A9A7F,0,153.37200000000001
SOUUJHP12AB018FA32,TRAWUKH12903CD926E,Never Really Knew U,Arika Kane,ARKGGBJ122ECCBAC65,0,119.98699999999999
SOSWCXN12A6D4FAE3C,TRAWUMN128F4222D88,Your One And Only (LP Version),Brenda Lee,ARGKD4W1187B990E04,1960,89.129999999999995
SOBMQPO12AB0189FCB,TRAWUGL12903CB663F,Warten,Andreas Dorau,ARGR98V1187FB3A1B9,0,104.321
SOHALYK12A8C13E218,TRAWUEC128F930F518,Ghetto Curse Words (Chopped&Screwed),5th Ward Boyz,ARV4I6F1187FB4D595,1994,95.465999999999994
SOZALUE12AF729C714,TRAWUUP12903CEF2F9,Co-Pilot (Album Version),Letters To Cleo,AR07QYZ1187FB5BF78,1997,130.619
SOSCUFQ12AB0184B0B,TRAWUJY128F9342A56,Inhume,Inhume,ARW4P0V1187B9B182E,2003,141.423
SOKGCTC12A8C13D300,TRAWUUX128F426731A,Lindas Africanas,Africando,ARDNW1B1187FB4ABBB,2003,90.861000000000004
SOJQGJR12AB017FF87,TRAWXXP128F92FE765,Katherine,Steve Riley & The Mamou Playboys,ARMEUT11187B9BA155,1995,94.072999999999993
SOVURQM12A58A7EA86,TRAWXQB128F932BCA5,The Snows,Pentangle,ARVKAWO11F50C47C9A,0,94.938999999999993
SOROWVN12A8C142E90,TRAWXEA128F428C8F9,Grits Ain't Groceries,Rita Chiarelli,AR7LIU31187B98EF11,2004,120.129
SOZOVJG12AB018632B,TRAWXPP128F932B152,Gotta Pay (Produced by Oddisee),Wordsworth,ARJ66JQ1187B99D2FF,2004,120.2
SOCEAHC12AB0186B7A,TRAWXIK12903CF4145,Love Letter,Gerald Veasley,ARVAE1F1187B994957,1999,76.692999999999998
SOLUUHL12AB0181698,TRAWXSL128F9353CE4,3,DJ X-Change,ARTHEAP122BCFCD0B2,0,136.99299999999999
SOAZGWL12A6D4F7AC2,TRAWXON128F1471203,Yesterday,Brasilian Tropical Orchestra,AREYIHC1187B99CE0B,1999,159.84800000000001
SOKZVFO12A8C136AE7,TRAWXYD128F4255FBD,Walpurgisnacht,K.I.Z.,ARS6KFB1187FB59B12,2007,120.23399999999999
SOEGTFO12A8C13EA14,TRAWXYT128F428CBE4,Climate Control,Uphill Battle,AR0B6VD1187B99C293,2002,107.32899999999999
SOOAISV12A8C143ACA,TRAWJNK128F92FA89F,DJ's & MC's,Rodney O_ Joe Cooley,ARDQO721187FB3C6D9,0,94.513000000000005
SOUUMMY12A8C13A529,TRAWJSC128F4276AEC,Te Necesito,David Summers,ARABTW91187FB3A73B,0,160.828
SOYQXAU12A8C135A75,TRAWJDS128F4262D92,Let Men Burn Stars,M83,ARB6OGR1187FB4D43D,2005,110.182
SOYNMUG12AB017FB36,TRAWJGE128F931A468,I Am A Pilgrim,Michael Bloomfield,ARFONSP11F50C4D175,0,87.644000000000005
SOICUVH12A58A76E9C,TRAWJYM12903CF5692,All In,Joe McBride,ARY1K701187B9A43A9,2005,99.989999999999995
SOTTMUI12A8C137CC2,TRAWJJD128F425A897,Ine Mono Ekloges,Imiskoubria,AR4CL6I11C8A4158B4,0,93.003
SONZMIX12A6D4F568C,TRAWJZY128EF3664C1,Das Guru,Jazzy B,AR1NRA91187FB404C3,0,163.85499999999999
SORZJUY12AB018BFB9,TRAWJAP12903CC515C,Sister Sue,Commander Cody & His Lost Planet Airmen,ARYV1OT1187B9B4C8E,1973,182.91800000000001
SOUVCGM12AB0185A29,TRAWJBE12903C9EB05,Unsaveable (Album Version),Faith Hill,ARVNGA71187FB3C107,2002,87.003
SOCUXEW12A58A7CA5B,TRAWJPF128F42626DB,Monopoly On Sorrow,Suicidal Tendencies,ARNDB1X1187B990AA0,1992,130.345
SORXWBT12AF729EE75,TRAWJFG128F92EFA9B,Mathilda,The Fabulous Thunderbirds,ARBFDJW1187B9AD27A,1981,115.476
SOJWGSK12A6D4F6FC4,TRAWKQN128F14739A1,Wild Horse Road  (LP Version),John Stewart,ARYVJYT1187FB484D7,0,80.168999999999997
SOREMQU12AB017D2DC,TRAWKSZ128F92F0F25,Disco Medley (Live At Houston Astrodome),Selena,AROF4LP1187FB41C51,0,123.759
SOKYQQO12AB0185083,TRAWKJD128F9333178,Ohe Nene,Roy Brown,AR6KK741187B98C9E9,0,51.476999999999997
SOKHRQI12A8C13F53E,TRAWKXK128F42B62B3,Come Home With Me,Cam'Ron / Juelz Santana / Jimmy Jones,ARMB95F1187B9B5B93,2002,163.56999999999999
SOAVZWL12AB01815B3,TRAWKXZ128F92FAD05,Preaching Blues (Up Jumped The Devil) (1978 Version),John Hammond,AR5U94U1187FB5CDCF,0,204.255
SOEZSEO12AAF3B3B5F,TRAWKTD128F92F47FA,I'll See You Sunday,Twila Paris,ARUTS6Y1187FB5BDAB,1980,135.42099999999999
SOXWZRB12A67ADAF43,TRAWKPT128E0795428,Bury Your Head (Acoustic),Saosin,ARGO67V1187B9968D2,2005,125.062
SOLIDWN12A8C1411A5,TRAWKQN128F427FA2F,Step Up,Flamin' Groovies,ARDK87R1187B98D51C,1991,159.33699999999999
SOHSAOT12AB018558E,TRAWKDN128F9321552,I Will (Patitu),UKW,ARQAXT91187B99103A,0,89.593000000000004
SOVDZEB12A8C142A45,TRAWKQB128F92EE55D,Ouragan,Oldelaf et Monsieur D,ARRPFCU1187FB5402E,2006,116.714
SOBMXKO12A8C138F28,TRAWQHO128F4269D39,Surrender To Me,Lara Fabian,AREMOC71187B996C2F,0,139.71100000000001
SOWQNJG12A8C142B24,TRAWQWF128F92E3FDA,Grim Prospects (Harsh Remix),Schizoid,AR3WMW01187B9921F7,0,54.316000000000003
SONCJLY12AB0187193,TRAWQKX12903CB3EC2,The Real Trick,Slackbaba,ARI28VJ1187FB4EAD7,2010,120.01600000000001
SOBAORS12A6D4F6820,TRAWQXV128F14555B1,Come Around (LP Version),Sister Hazel,AREPD8D1187FB3F5BC,2003,217.13
SOTKTCQ12AB01863FF,TRAWQYC128F931A8BE,Black & White,Vanessa Daou,ARZFRQM1187B9A9772,0,113.968
SOWSDYA12A8C134D67,TRAWQSO128F424E2F9,Red Umbrella (Album Version),Faith Hill,ARVNGA71187FB3C107,2007,118.077
SOLFOLX12A8C1443AB,TRAWHIX128F92F5792,Dub In Bed,Alternative TV,ARE13NK1187FB4CF92,1981,136.69
SOUTNFH12A6D4FC642,TRAWHWM128F14A3AA7,Miss Clara/Azusa Sue,Bobbie Gentry,ARQXAUH1187B9BA010,0,141.05199999999999
SOLRAOA12A8C14067C,TRAWHZE128F42AA354,Miyela Afrika,Vusi Mahlasela,ARW1DZQ1187B9A18E0,0,77.390000000000001
SOKKPPQ12AB018681D,TRAWHKS128F9330619,First Kiss,Jim Chappell,ARWGIOC1187FB4CBEF,0,88.478999999999999
SOHBOGO12A8C13B8F8,TRAWHYL128F42934D4,Believe In Me (Clubb Mix),ATB,AR219DK1187FB4CEFC,2005,129.99299999999999
SOPGUKP12A6D4FCE37,TRAWHBM128F4214E2B,Do That There (Album Instrumental),Lyrics Born,AR0JPOG1187FB37383,0,104.492
SOKSRRN12A8C135415,TRAWHDG128F426C8E3,Better Ways,Tam Tam Go!,ARGNGRI11E2835D567,1990,118.041
SOMVGXD12A3F1EA10C,TRAWHTB128F92FE5B8,Contrary Mary  (LP Version),Kix,AR3SEQM1187B98E9E8,0,162.94399999999999
SOCFRRJ12A8C135707,TRAWHKB12903C9A7E6,Traveling Fast,Pat Metheny,AR1CD5Z1187B98F2C2,2008,108.407
SOJFBKG12AB017E36F,TRAWHSM128F9301172,It's All In How You Look At It,Big Jay Oakerson,ARJSPFM1241B9CD859,2009,122.75700000000001
SORTAIB12AF729F4FC,TRAWHJS128F93333E3,All Night Long,Junior Kimbrough,ARRM70G1187B9A7F64,1999,168.81399999999999
SOVDSBD12A8C13DF47,TRAWHZS128F429CF97,Dead Hackers,Marco Beltrami,AR9YV621187B99373E,2007,119.729
SOQCRRU12AF72A4AD2,TRAWHZK12903CB5A01,Comfort Zone,Everyday Sunday,ARQ0BZY1187B99F093,2004,194.107
SOKHGCN12A8C13CFFE,TRAWHHF128F428C2C2,Jingle Bells,Maddox Brothers and Rose,ARRYZAA11F4C83B663,0,99.599999999999994
SOVMULC12A670215AE,TRAWHZJ128E0785694,Eruption (Remastered Album Version),Van Halen,ARNLO5S1187B9B80CC,0,96.713999999999999
SOCKIPJ12A67FFB378,TRAWDLK128EF342E1E,Suicide,Redman,ARXWAQQ1187B9AE954,2007,98.400999999999996
SOHDQDZ12A6D4F86E2,TRAWDAI128F148438A,Love Theme From Night Of Dark Shadows (unused Version),Dark Shadows,ARPNJUD122BCFCB9B4,0,130.55699999999999
SOCZOGJ12A6701C3F3,TRAWDYU128E07866AD,Trinity Definitely (Album Version),Don Davis,ARKF8XU1187B9A990A,0,138.494
SOOJGRF12AB0184D20,TRAWDXZ12903CA6E1D,Retarded Army,Rocky Whatule,ARKQADX1269FCD155B,0,97.875
SOVXTGT12A58A78B8D,TRAWDWZ128F9340E55,Famous Girl,Chris Brown,ARXOTQH1187FB57084,0,105.98
SOEWOEU12A8C138FB1,TRAWDRR128F4285F57,Careless Whisper,Kenny G Featuring Brian McKnight,AR9AWNF1187B9AB0B4,0,149.97900000000001
SORXDPO12AB01861CB,TRAWDZY128F9339D32,To Your Door,Maria Forde,ARDOZIV11F4C83DD59,0,94.753
SOQLJFO12A6D4F7503,TRAWDOU128F146D770,The Greeting Song (Album Version),Red Hot Chili Peppers,ARE8GLF1187FB52532,1991,134.221
SOEWVBB12A8C135AE7,TRAWDEZ128F427ED67,so long_ astoria,The Ataris,ARPKK761187FB4D53C,2004,199.02799999999999
SOTSCLM12AF72A097D,TRAWBNP128F42BA71A,Sexy Ladies,Justin Timberlake,ARWK5QH1187B9A9B7F,2006,100.012
SOGRWLL12A6D4F9ECF,TRAWBFX128F4213891,Metamorphosis,Sonny Simmons,ARDD9UN1187B98D3A7,0,100.53
SOIABUP12AAF3B55F2,TRAWBKF128F92D7EC2,Betty Et Tommy (Instrumental),Cali,ARZBYDY1187FB46DD7,0,75.25
SOVQPMO12A6D4F8B8E,TRAWBVQ128F149ADFD,Balon Combo,Mau Mau,ARQVLQJ1187B98F11F,1994,195.874
SOUGFKW12A8C136C62,TRAWBYJ128F4254E34,Dreaming,Movado,ARNWCYY11F4C83DDBE,0,184.012
SOECXXF12AB0180834,TRAWBGU128F93306A8,Moonlight Boy,Jim Chappell,ARWGIOC1187FB4CBEF,0,69.147000000000006
SOMFTLI12AB018BC0A,TRAWBZE12903CA6CFA,Don Toribio,Varios Artistas de Rumba,AR5OHUU1187FB55B10,0,113.86199999999999
SOULTKQ12AB018A183,TRAWBHE12903CBC4CB,Nothin' On You [feat. Bruno Mars] (Album Version),B.o.B,ARKQQZA12086C116FC,2010,104.038
SOTRJTA12AB0180A36,TRAWBSO128F931F551,19th Nervous Breakdown,Jason & The Scorchers,ARWIN9D1187B98E544,1998,176.26900000000001
SODVGEX12AB01803B2,TRAWBEN128F931012E,Tócale Las Palmas,Peret,AR5OHUU1187FB55B10,1973,86.004999999999995
SOFYGSX12A8C144D43,TRAWBBO128F92D15E1,Cold_ Cold Heart,Charlie Rich,AR0B1CH1187FB3A824,0,93.030000000000001
SOHCMZK12A6D4F8933,TRAWBXQ128F149BF78,Two Note Swivel (Unfinished Outtake),Talking Heads,ARROQSO1187B9AEB80,2005,116.125
SOCWHPT12A67ADA68D,TRAWBOS128EF33F24A,Äi Jo,ÄI-TIEM,AR5MSL51187FB52E11,2003,135.79900000000001
SOQJPYF12AF72AA8E2,TRAWBOE128F92F2F46,You Are,Pearl Jam,ARFVYJI1187B9B8E13,2002,94.915999999999997
SOHKNPJ12A81C2107E,TRAWBPY128F425512E,Fotia Sta Savvatovrada (Live),Angela Dimitriou,AR4OHL91187B9B2EB9,0,132.07599999999999
SOWONAR12AB018A39C,TRAWBGZ12903CDA47E,Minuit sur terre,Alain-François,ARWNTXK11EBCD7BBFB,0,141.892
SOKAWOJ12AB018192A,TRAWBYI128F934BD90,We Say No,The Freedom,AR08YJF1187B9B2D59,0,139.10300000000001
SOBACYS12A8C13D6A4,TRAWBSZ128F4278C10,Why You Wanna Get Funky...,Del The Funky Homosapien,ARV4KO21187FB38008,1998,83.646000000000001
SOVLXGX12AB0186244,TRAWBVW128F932A39F,Packed Up And Took My Mind,Little Milton,AR7AOEJ1187FB3D279,1975,141.60900000000001
SOKSJHK12A6D4F7DF6,TRAWBWG128F1462C30,Stand Firm (2002 Digital Remaster),Peter Tosh,ARW0Z9V1187B9A0699,1978,146.64400000000001
SOICCOL12A81C22510,TRAWGKB128F4268327,Your Prophetic Throne Of Ivory,Disembowelment,AR7ZWJK1187FB55EC2,1993,79.951999999999998
SOUDHVE12AB01828C2,TRAWGTL128F932D4F9,We Are One,Kelly Sweet,AR71WYS1187FB5170D,2007,135.01499999999999
SOGUFFP12A8C13FE41,TRAWGYK128F42B847B,Mamma's Kitchen,Cece Winans,AR2O3B51187B98CD94,0,85.198999999999998
SOGEMNI12A8C13A780,TRAWGXD128F428A36B,Guys Do It All The Time,Mindy McCready,ARZL6CE1187FB3F264,1996,165.76300000000001
SOJRXHM12A8C13D93E,TRAWGDB128F42AD39D,Quiet Time,Regina Belle,AR0AVIB1187FB37D01,1993,92.643000000000001
SOCIJMZ12AB0185989,TRAWGNF128F93367E4,Don't Wait For Me,Fred Locks,ARPAH7U1187B9A308F,0,161.89500000000001
SOCVJTJ12A58A80CFA,TRAWGUR128F423F668,Introitus: Requiem: Agnus Dei,Kuijken Kwartet,ARMCYCP11F4C83ED97,0,64.905000000000001
SOLGKUS12A8C1436EE,TRAWGLP128F92DE5AD,Ripped Pants,Spongebob Squarepants,ARJS05S1187FB58F3A,2005,122.887
SODIUET12A8C144375,TRAWGSI128F92D3E8D,It Hurts Me To My Heart,Bobby Marchan,ARG1FA61187B994921,0,79.531000000000006
SOKMQOO12A8C136C82,TRAWGYZ128F92C494B,Wave,Patti Smith Group,ARLCQZN1187B9AF634,1979,76.813999999999993
SOAWKUR12A8C1402E1,TRAWOPS128F429E7F1,Retrato Em Branco E Preto,Brasilian Tropical Orchestra,AREYIHC1187B99CE0B,0,90.335999999999999
SOSYUFL12AB017D815,TRAWOCK128F9300BC3,No City - Instrumental,Aesop Rock,AR6F6I21187FB5A3AA,0,148.017
SOGQRTH12A6D4F41A0,TRAWOCY128F145B051,Some Enchanted Evening,Jay & The Americans,ARBJI5N1187FB400D0,1988,119.441
SOEGWFT12A6D4F89FD,TRAWOUA128F14AE2E7,Ex Nihilo,Becoming The Archetype,ARC7C241187B990F7F,2005,198.464
SOSPPHQ12A58A7C079,TRAWOTT128F9335403,Voy A Olvidarme,Jay Pérez,ARQHLIO1187B98AA6A,0,101.901
SOBEJLH12A8C13B743,TRAWOQR128F426AE58,Don't Give Up,Portable,ARO0EUG1187B9AC250,2002,123.295
SOFMOHX12A8C140B74,TRAWODX128F42AC413,Everytime It Rains,Peter Gallagher,AREVNQH1187B98FDDB,2005,104.131
SOFDYYA12A58A78E73,TRAWOPG128F92EF9A1,Tell Him,The Exciters,ARH8VT91187FB49CA2,1962,89.341999999999999
SONFHNY12A8C134D9A,TRAWOVS128F424DC49,From The Pain,Adam Richman,AREF29Y1187B9AAFA3,2005,127.67700000000001
SOLDTSJ12A58A78E1B,TRAWOBY128F931C18E,Watcha Gon Do?  (Explicit LP Version),Terror Squad featuring Big Pun,ARLGUTA1187B9B605F,0,180.017
